Frequency_Hz,R_Ohm_per_m,L_H_per_m,G_S_per_m,C_F_per_m,LineLength_m,ZL_Real_Ohm,ZL_Imag_Ohm,Alpha_Np_per_m,Beta_rad_per_m,Z0_Real_Ohm,Z0_Imag_Ohm,Wavelength_m,Gamma_Real,Gamma_Imag,Gamma_Magnitude,VSWR,ReturnLoss_dB,Zin_Real_Ohm,Zin_Imag_Ohm,IncidentPower_W,ReflectedPower_W,LoadPower_W,PowerReflectionCoefficient,PowerTransmissionCoefficient,Attenuation_dB
2852297732.21897,0.883704985799172,6.14386070348428e-08,0.00107891426993304,1.59715452804795e-11,64.0046307151143,76.5840765937388,1.71413823294056,0.0405823785986927,17.7529018349443,62.0219278297561,0.0920014308643254,0.353924409969527,0.10519609630833,0.0103324380932343,0.105702308184173,1.23639177234048,19.5183105810597,61.9866800126447,0.155561649609493,0.00806166492232311,9.00728044614367e-05,0.00797159211786167,0.0111729779554619,0.988827022044538,22.5615389128469
4584049132.66742,0.536119846840306,2.34672315366033e-07,0.00755551138543049,5.34716514434083e-11,8.62101107305051,72.1552615244782,-67.7557425491991,0.25431226396216,102.028881234134,66.2468531934892,0.159869119134355,0.0615824189305874,0.227974712740932,-0.379368927618168,0.442598297433994,2.5880765896354,7.07980522057666,66.6887961113505,-0.425401218261176,0.00754752831111291,0.00147850987215437,0.00606901843895854,0.19589325289147,0.80410674710853,19.043436935773
4683639435.54158,1.62583474015061,3.35031690429691e-07,0.00871460590187718,1.62697694610832e-10,19.4704358297175,180.660619728196,7.86844838313014,0.215642823703768,217.268674575149,45.3786675172326,0.0375560318354021,0.0289189655133942,0.598967644591749,0.0136943075093397,0.599124171875871,3.98907606716738,4.44966316584458,45.3669524052935,0.041164920577745,0.0110183931648086,0.00395504972892423,0.00706334343588441,0.358949773325948,0.641050226674052,36.4695586845959
4133480698.23828,1.79737803485081,1.93101563737339e-07,0.00110051924527677,5.33076808829689e-11,43.2836710739994,167.242657866049,72.1461166512687,0.0480498915468812,83.326584864114,60.1863402155279,0.0131358927873257,0.0754043300517593,0.519098933217394,0.152466000525842,0.54102641690012,3.35754926567259,5.33563057831758,61.2116528282525,0.0355223182008092,0.00830753287555772,0.00243169449027459,0.00587583838528313,0.292709583783783,0.707290416216217,18.06493173764
531284587.390358,1.04595724002625,2.37834951416951e-07,0.0022210781047073,3.27744197933997e-11,34.4239019689592,189.723746704253,-35.3594135958489,0.100737526966826,9.32034505938656,85.1738393701874,0.808365425570627,0.67413655472463,0.390687748947438,-0.0824638299365072,0.399295880801961,2.32942614522116,7.97410340063144,85.209633550521,0.752711610891952,0.00587034708893269,0.000935951705384905,0.00493439538354778,0.159437200425414,0.840562799574586,30.1211262477015
2834557797.84515,1.4208869698456,2.13633321070682e-07,0.00971782082720961,1.92864986039001e-10,25.9264472867111,109.504731060629,-39.8243380366461,0.183059773955496,114.321181351459,33.2817856838726,0.0408644237144226,0.0549608150729575,0.567554837721829,-0.121061147397364,0.580322578597988,3.76556492679216,4.72661064041518,33.2788840932109,0.0405960091629905,0.0150232323694785,0.00505943849331692,0.00996379387616155,0.336774295230618,0.663225704769382,41.2245340899204
1781782224.6986,0.121929547341339,3.24303950290954e-07,0.00502679023228862,1.9780962737498e-11,28.5859999594245,183.487859473998,-52.0876218666055,0.322275545475576,28.3571255072528,128.017281169819,1.45060223263607,0.221573420958078,0.200707576618256,-0.139243257789227,0.244278971980255,1.64647922427235,12.2422783270065,128.017281618174,1.45060180051365,0.00390572269174139,0.00023306312869031,0.00367265956305108,0.0596722161517304,0.94032778384827,80.02037198781
1152026924.4105,1.00443288254125,4.9354270434977e-07,0.002420552715115,1.37705754007117e-10,76.400341917543,62.7747579186319,45.6432697223719,0.0808442646693403,59.6734517517254,59.8667169625975,0.0642739395137565,0.10529280815397,0.142436344089367,0.318559283506575,0.348952904022544,2.07197438151119,9.14466366157906,59.8668965679577,0.0642575599736079,0.00835188607907766,0.00101699354335601,0.00733489253572165,0.121768129225767,0.878231870774233,53.6493349139672
2155024097.23664,1.28299636965748,3.35088369842403e-07,0.00535774684074759,2.71550563103376e-11,83.6949470633346,77.7404116949125,-62.6962979200292,0.303349017271019,40.8458664277461,111.075991860369,0.7935147283734,0.15382671140773,-0.0598757185140736,-0.355881613063084,0.360883394164873,2.12931941016714,8.85266202566961,111.075991860369,0.793514728373399,0.00450142277935756,0.00058625100709286,0.0039151717722647,0.130236824183959,0.869763175816041,220.526942578057
683488136.996438,1.20224123921707,3.54903962829027e-07,0.000165878289278562,1.07297681076863e-10,23.4230817445959,136.131102273701,-65.1267141990017,0.0152220627131237,26.5009505563837,57.5122422346068,-0.0123311154614719,0.237092827814286,0.466342021495995,-0.179388086388809,0.499654847420907,2.99724068413723,6.02659789815843,39.6936869172449,16.267315216833,0.00869380119036874,0.00217045064538437,0.00652335054498436,0.24965496655121,0.75034503344879,3.09697262081297
3609219821.4611,0.804133925286048,4.7152849493153e-07,0.00137520944145993,7.48026066995491e-11,12.2338786028183,186.444851290141,75.4678706761962,0.0596567869715737,134.680763285648,79.3954299880903,0.0291975055093038,0.0466524331604314,0.447205201355826,0.156770792568844,0.473887722485367,2.80146992472415,6.48649085770337,65.2598181620022,-7.34947989284743,0.00629759168852669,0.00141424747971045,0.00488334420881624,0.224569573522368,0.775430426477632,6.33933716545149
1660737324.7182,1.33696888976665,4.17749990090547e-07,0.00555200811599462,1.10633609887641e-10,24.9433767991447,36.7584982050619,79.4431515906653,0.181460850162502,70.9387744345059,61.4484709931991,0.138337925571373,0.088571946122082,0.24324139634462,0.610417992952799,0.657097027094328,4.83255369019554,3.64740995369234,61.4575649489835,0.135742553206469,0.00813689896458673,0.00351332178032543,0.00462357718426131,0.431776503016204,0.568223496983796,39.3149758820603
4551881257.23499,1.28454784168287,2.02563405971915e-07,0.00349209574612661,1.47931578985345e-10,89.8139157353051,179.675556367721,55.9751091715248,0.0819677797520199,156.560339438174,37.0041097679099,0.0111688367818292,0.0401326755532542,0.679794871433313,0.0826323761402186,0.684798639611392,5.34515027959976,3.28874222157871,37.0041196800441,0.0111867094719143,0.0135120126692955,0.00633644721836123,0.00717556545093427,0.468949176813613,0.531050823186387,63.9450053321331
3389142407.69429,0.214072931740345,1.22732921342576e-07,0.00898554188527079,1.25221521335322e-10,1.91050811004634,38.2648777158858,32.7003538216112,0.144073787917225,83.4815101393752,31.3068396576042,0.0514655525310321,0.0752643944352419,0.262712323167984,0.345608569416789,0.434123309669774,2.5343389013477,7.24773789349204,20.5845127488002,7.63338688458038,0.0159709509317576,0.00300993409203574,0.0129610168397219,0.188463047998639,0.811536952001361,2.39085746230665
522777127.307984,0.363575700264122,2.96930205214964e-07,0.00691895197692693,1.33872639305494e-10,23.2026616365954,148.192259842556,-52.55018250064,0.166781498425152,20.7101077203256,47.0914004629765,0.36167840037542,0.30338737934294,0.550785508885438,-0.123754281717018,0.564517315094485,3.59260510078358,4.96645465371166,47.1145143333307,0.362945929356411,0.0106176498274479,0.00338363051330395,0.00723401931414391,0.318679799041486,0.681320200958514,33.6128628288149
1964298641.7167,1.50565823998015,3.42334804571247e-07,0.00849223410494178,1.34946449537065e-10,57.2625517302117,36.8614582090567,-26.4568393881133,0.228809816957384,83.8870389036256,50.3663833244336,0.119430425012367,0.0749005494686501,-0.0575806930951882,-0.322062263397478,0.327169127091828,1.97251520483211,9.7045536945284,50.3663833243857,0.119430424883731,0.0099272563761282,0.00106260992607446,0.00886464645005373,0.107039637722029,0.892960362277971,113.806004349433
1693410654.56776,0.525779804589213,4.878547496386e-07,0.0039309772466676,1.79488845483652e-10,63.482723973729,163.066034637497,0.527418621038422,0.107512544511926,99.5649236438226,52.1345788867039,0.0510153700990979,0.0631064141590332,0.515481498861738,0.000828209675039492,0.515482164191944,3.12781501978043,5.75572713630082,52.1346355177458,0.0510438731487855,0.00959056370411226,0.0025484224412502,0.00704214126286206,0.26572186160001,0.73427813839999,59.2835932779678
3096067480.81862,1.01040950294678,1.3785934450912e-07,0.00722452115261505,6.33467488637626e-11,3.40728067671393,136.18501326329,-64.5778641185902,0.179342523131746,57.4873368193059,46.6498862717179,0.127956854706162,0.109296858313839,0.546543994254502,-0.161244441312563,0.569833403294213,3.6493614690587,4.88504192533716,35.0779252484261,-7.34130558287676,0.0107181397418139,0.00348028830787016,0.00723785143394378,0.324710107509865,0.675289892490135,5.30775674375518
4732063629.58811,1.91016072515505,4.61688975599202e-07,0.00370158700255444,1.29367571404848e-11,92.9035376961848,97.0731466971166,93.3309638087339,0.354690781640592,72.6645840681971,188.906588043199,0.895804544671353,0.0864683309999091,-0.193602891339999,0.387012506880626,0.432736363178823,2.52569752436022,7.27553218318207,188.906588043199,0.895804544671353,0.00264681081363695,0.00049564380458349,0.00215116700905346,0.187260760017234,0.812739239982766,286.221318705296
4836289896.90164,1.71336843816135,1.82502001431314e-07,0.00385097728601925,1.71715967588203e-10,32.3752785104715,50.5086944034966,11.36025249167,0.0890504985588755,170.110593687483,32.6008119247106,0.00699398015942502,0.0369358848909945,0.229857535621011,0.10516740667647,0.252773950613623,1.6765662166655,11.9453536780202,32.6522271521512,0.0120249452410066,0.015337041333655,0.000979955196459199,0.0143570861371958,0.0638946701088185,0.936105329891182,25.0420393376647
4712696483.72351,1.4072581035162,3.06527526540214e-07,0.000971764937707685,1.26851373072842e-10,99.0153311603221,45.2151227425743,3.66593047274735,0.0381984773957282,184.642497548954,49.157201295045,0.00254801654676007,0.0340289228676282,-0.0402018414509632,0.0403811401876078,0.0569809138124304,1.12084784846252,24.8854118037512,49.1594841158274,0.000751388707888352,0.0101714496925682,3.30249124580135e-05,0.0101384247801102,0.00324682453889962,0.9967531754611,32.8524922472273
4448178823.6758,1.4944988046207,3.63657083447871e-07,0.00702484083987109,7.83033187317535e-11,30.0655925821848,165.685007986132,62.0226789358362,0.250330716227766,149.141575343993,68.1481884161579,0.104364500477618,0.0421289991921266,0.455332767607167,0.143819766917926,0.477506078090247,2.82779572380451,6.4204219197511,68.1481869824535,0.104345667809644,0.00733695218641279,0.00167291354262227,0.00566403864379052,0.228012054613129,0.771987945386871,65.3738007481729
4401825433.61047,1.83081907748512,2.80104079487422e-07,0.005015162946872,1.61676084003687e-10,65.3464291469987,146.354037906387,59.1585338872202,0.126366582660694,186.120981490031,41.6233138022169,0.0184233761248374,0.0337586082819799,0.597020854311441,0.126665434499212,0.61030978427323,4.13228179534868,4.28899335060395,41.6233116217281,0.0184207472443957,0.0120124986293948,0.00447439185824506,0.00753810677114974,0.372478032779637,0.627521967220363,71.7255565121877
4505024038.17905,0.709090555860495,2.19012328687975e-07,0.00093981939840869,1.19873226789273e-10,4.55828510587747,103.807643263843,8.52892694151532,0.0283803873452691,145.034847252767,42.7438045305577,0.00347499365065581,0.0433219010892551,0.418639566776912,0.0338000816280544,0.420001824268924,2.44828670793497,7.53497646498454,22.7260288959444,-7.46713698846045,0.0116976016873404,0.00206347486292561,0.00963412682441478,0.176401532389224,0.823598467610776,1.12367218077718
1789435634.57728,1.20212485810957,6.37251124725722e-08,0.000373481887492144,1.66294106525335e-10,36.658873499715,42.8708922773393,4.44865201096087,0.0343601195450949,36.6007346710573,19.5756891021389,-0.0144669730031725,0.171668283810383,0.376220141704725,0.0447564814421869,0.378872983538558,2.21995332193726,8.43012724094741,20.6766605890958,-0.558722527014958,0.0255418850080413,0.0036664031827039,0.0218754818253374,0.143544737655408,0.856455262344592,10.9409140539351
3964970988.94375,0.470851003618844,3.3030071411855e-07,0.00085347464993768,1.98195270220355e-11,53.6041085252467,117.314321889819,27.4859802996413,0.0569131354778747,63.7413758458184,129.094469614164,0.107878437572627,0.0985731045777509,-0.0349269586904783,0.115019724959108,0.120205780114914,1.27325885394113,18.4014929741768,129.07130439022,0.0423582528464998,0.00387313260974225,5.59645568714964e-05,0.00381716805287076,0.0144494295730351,0.985550570426965,26.4990567583428
3767411001.75198,1.95291155495194,2.82335156735538e-07,0.00322956472941246,1.61085377006054e-10,27.8123928749453,99.0148557270145,-84.3087237315468,0.0909271160972804,159.636951569603,41.8653123695903,0.0116124778448832,0.0393592163055059,0.562426136013297,-0.26199172068406,0.62045372122169,4.26944963454162,4.1458121275466,41.707587334281,-0.277984506118408,0.011943061491718,0.00459763463340915,0.00734542685830886,0.384962820177842,0.615037179822158,21.9660312707226
614078345.369559,1.92716440862195,4.26191054230493e-07,0.00695974206093698,8.77010594387113e-11,18.1561376870137,48.1586676807955,-49.9514203670809,0.256394935907863,23.590038779688,69.7001250939098,0.675861317842731,0.266349087674653,-0.00270624204998263,-0.430690252969851,0.430698755221405,2.51307856489548,7.31652766812651,69.6954117431387,0.678563467505305,0.00717358827299563,0.00133071079499021,0.00584287747800542,0.185501417749268,0.814498582250732,40.4345613151667
2971519991.17754,1.44346204926512,3.47088819522979e-07,0.00279933896945943,1.91424403326007e-10,74.0517947528811,119.783729452052,22.3441492468704,0.0765494958880392,152.186982101041,42.5815614549606,0.0119335766381903,0.0412859577109427,0.485223603315592,0.0707325841775187,0.490351958983541,2.92427683232361,6.18984170659407,42.5815928927961,0.0114367732746359,0.0117421715624229,0.00282334695421304,0.00891882460820984,0.240445043678997,0.759554956321003,49.2376989682459
2388200280.92505,0.533075429527257,2.10187705393068e-07,0.00757846110464369,1.27347628396536e-11,12.4911914101847,28.2804755639155,-91.854239536206,0.488789178572442,24.5546815345522,128.396451304911,2.53416931707525,0.255885432614476,-0.223056734808583,-0.729602337458014,0.762937663094216,7.43659952949365,2.35021890486497,128.397320472011,2.53461076550166,0.00389418862373868,0.00226670547297829,0.00162748315076038,0.582073877767664,0.417926122232336,53.0328871137024
4349572628.04953,1.42213282579105,2.63378223089296e-07,0.000978341606510015,1.03407016272198e-10,47.873705307276,51.1763365838027,-13.2296701524054,0.0387768945281045,142.623599128906,50.467863313009,0.00375011001140762,0.0440543174169986,0.0235127874745,-0.127134081712719,0.12929008433657,1.29697625353918,17.7686956250588,50.2295339188274,0.213964668781673,0.0099072948045953,0.000165609605899925,0.00974168519869538,0.0167159259077574,0.983284074092243,16.1246349952181
2293271304.78818,1.25090769120182,3.3579214289044e-07,0.000453040097720445,8.11763967790295e-11,62.9601316557094,110.564526544416,71.2979682376645,0.0242935791361629,75.229028976485,64.316198956044,0.00414152597890659,0.0835207551215845,0.369283811139903,0.257107304119306,0.449971886901292,2.63617777413694,6.93629237982802,61.8068595006589,0.897287981430972,0.00777409125719196,0.00157405678731021,0.00620003446988175,0.202474699001509,0.797525300998491,13.2854710077993
3464121342.28525,0.367722132808788,8.17559363301934e-08,0.00642419278206316,1.50371490029081e-11,58.9917825460729,189.241443456492,15.0948355751758,0.239327916499247,24.134362874843,73.7249705998661,0.715855710151527,0.260341876011528,0.440975724707842,0.0281665202148502,0.441874351646054,2.58342248900137,7.09402412181407,73.7249705998821,0.715855710119812,0.00678196269095438,0.00132419817230131,0.00545776451865307,0.19525294264262,0.80474705735738,122.632252218053
2246764667.92935,1.30441202596259,2.56213800721182e-07,0.00545616789315935,1.8887831366754e-10,39.2241611422766,193.014301488305,81.0701283912127,0.118185461398593,98.2041669712766,36.8306697487398,0.0310418362675287,0.0639808421674951,0.714916136720879,0.100322191641912,0.721920788369295,6.19219530389074,2.83020904199659,36.8347217534582,0.0281076818941353,0.0135756423494609,0.00707521242805496,0.00650042992140592,0.521169624679744,0.478830375320256,40.2659124102266
1381060106.55183,0.185254536706573,9.5350100619842e-08,0.000182218256515497,2.79441625436264e-11,68.6176705682193,32.8139567228412,-36.2048739412477,0.0069077351055623,14.1644133208248,58.4137324912957,0.0154084782000535,0.4435895200786,-0.10637435463056,-0.439229731649227,0.451927273449744,2.64915074791011,6.89862897106086,46.6451092577055,14.3814507281394,0.00855963107775223,0.00174820416173674,0.00681142691601549,0.20423826048772,0.79576173951228,4.11710052137433
4301938899.36255,0.0953802746848604,4.16510817165021e-07,0.002818547747734,3.24513172481147e-11,69.9769793710509,133.209712420379,75.4944027054106,0.160079368090301,99.3742745514179,113.290970919842,0.181537594532737,0.0632274835267206,0.159564527847719,0.256541558305558,0.302116549836498,1.8658080364729,10.3965096715751,113.290970913207,0.181537583643154,0.00441341437839534,0.000402831792083808,0.00401058258631153,0.0912744096851094,0.908725590314891,97.2994483667568
3807819697.11749,1.61678781425045,1.76915557657088e-07,0.00177439543779723,1.52616802811763e-10,80.8766391874591,198.290925560121,-17.4764646177147,0.0539499346385911,124.319837410431,34.0472333177101,0.00177009721415871,0.0505404884534735,0.708566316611555,-0.0219346439226343,0.708905743833747,5.87062680775721,2.98823009617292,34.0395066172171,0.000504176719492153,0.0146854810590415,0.0073801496431587,0.00730533141588285,0.502547353640479,0.497452646359521,37.899531710614
2174081386.06752,1.56400527344689,2.03361593113858e-07,0.00930757325603565,1.73098422850172e-10,43.4704087101268,155.15679220247,50.9085748169365,0.182327106216734,81.0470677739133,34.275645834855,0.0578105312631673,0.0775251403876447,0.662396536474596,0.0902211222717241,0.668512544712147,5.03341082172556,3.49780877482692,34.2756404002183,0.0578080318625666,0.014587617178946,0.0065193377331354,0.00806827944581062,0.44690902243751,0.55309097756249,68.8437926141658
964057409.761697,1.80997816802515,2.77363567601536e-07,0.00826457466107742,7.08094241958162e-11,89.6567996211239,90.0563021721494,-97.8324697039403,0.27307308246504,26.8454671675372,62.5779077980383,0.569122672116265,0.234050138444881,0.420211242235043,-0.37691707846565,0.564485581870608,3.59227046624619,4.96694292753499,62.5779077980383,0.56912267211626,0.00799004021696734,0.00254597815229121,0.00544406206467613,0.318643972139799,0.681356027860201,212.658110116558
4574218893.88669,0.22800901973296,1.93691136915687e-07,0.00950061967050805,1.90615357918136e-10,57.7703509242053,133.730698190564,-10.310895604336,0.155001443762556,174.634797948015,31.8768535904556,0.0269874581971814,0.0359789994949916,0.616530363988301,-0.0241386421511615,0.617002725897097,4.22196928081176,4.19425834528484,31.8768532272436,0.0269869117083533,0.0156853623768472,0.00597129767974392,0.00971406469710331,0.380692363764449,0.619307636235551,77.7786810301168
1819448472.64129,0.690895863471336,3.52633305234667e-07,0.0075237452943768,1.60400018307911e-10,79.1721961366608,36.4170985487643,-1.11593905948371,0.183752966107981,85.9774061839821,46.8874693553196,0.0921732354533642,0.0730794936257354,-0.125490656693806,-0.016044562430649,0.126512184792746,1.28967132131712,17.9573528836906,46.8874693553201,0.0921732354506677,0.0106638299501927,0.000170678148352849,0.0104931518018399,0.0160053329010338,0.983994667098966,126.365021336303
759014420.074899,1.12158132053128,2.4868872561802e-07,0.008877041827583,7.6673852384895e-11,12.589634626333,45.7385027695105,52.3021263434945,0.262608944139493,20.8262525057944,56.9391518733319,0.664120884411368,0.301695434905125,0.118744399600758,0.441659486581011,0.457343781551194,2.68557464561457,6.79514443178046,56.939470583866,0.594133298133941,0.0087813039630852,0.00183672681838373,0.00694457714470147,0.209163334523546,0.790836665476454,28.7172246008242
3281981284.92317,0.247189218439441,8.78480627517488e-08,0.0070096913145912,2.38249712091968e-11,82.3641458697453,147.123600888169,-83.73024387162,0.21485315383811,29.83383578121,60.7179311875663,0.428984388249369,0.210606016378788,0.498018543970909,-0.205318233920006,0.538681768133036,3.33540203235836,5.37335446098398,60.7179311875663,0.428984388249344,0.00823479967483459,0.00238955808970609,0.00584524158512849,0.290178047318934,0.709821952681066,153.709162827637
881769713.383364,1.97394717807729,2.18421858090254e-07,0.00370642147066891,1.64431917778925e-10,94.777609161002,197.480191488117,50.6756370517883,0.0946229614275319,33.202935235982,36.44627576505,0.0444149698614021,0.189235839016139,0.702307954284089,0.0641660017426538,0.705233109283973,5.78502254829821,3.03334613273545,36.4462753770843,0.0444157086155658,0.0137188228290659,0.00682310782089942,0.00689571500816649,0.49735373843034,0.50264626156966,77.8972471529844
2193168134.88912,0.212826397562404,3.99716112167347e-07,0.00558404249735805,9.06021817569255e-11,90.7290841243789,40.0155468151072,-1.47497914182817,0.187050946639398,82.927394054381,66.4206712649516,0.147251980822686,0.0757673067968262,-0.247855320791747,-0.0183331895783638,0.248532424212407,1.66145880998771,12.0923388800276,66.4206712649515,0.14725198082266,0.00752777697782523,0.000464978482666204,0.00706279849515902,0.0617683658848959,0.938231634115104,147.409767881734
551091401.453386,0.963888251888546,7.53364740568268e-08,0.00118817916268072,3.23299868876499e-11,65.2718199094903,154.288078267776,16.6737530194319,0.0386617854696908,5.40395235293865,48.2710264933879,0.166980713349532,1.16270183318008,0.526523936412108,0.0377160182359518,0.527873046902829,3.236148745332,5.54941024852824,48.2407870823742,-0.159114638229172,0.0103581803893996,0.00288630648536805,0.00747187390403158,0.278649953646477,0.721350046353523,21.9193390060662
4829776468.13544,0.780997630071223,1.78570438826837e-07,0.0086859912818946,5.2483209318696e-11,96.3590314046205,22.1878054441669,93.9757653415278,0.260022152139493,92.9016451832136,58.3297121857665,0.154852151840562,0.0676326591933691,0.385916406703353,0.714060309088621,0.811673332060728,9.61984487850079,1.81237445528225,58.3297121857665,0.154852151840561,0.0085719606914503,0.00564732426486519,0.0029246364265851,0.658813597978564,0.341186402021436,217.631922939851
694219603.777593,1.78772907171124,2.87465499088835e-07,0.009929647961193,2.40213472997258e-11,55.8315741557308,194.474456411438,4.61956883402976,0.550695799642763,11.4746558978004,109.031847168688,5.07689744339473,0.547570695203505,0.281183261430011,-0.0104901037772244,0.281378870538771,1.78310770168901,11.0141703592727,109.031847168688,5.07689744339473,0.00458581609854253,0.00036307771922446,0.00422273837931807,0.0791740687856746,0.920825931214325,267.061609375288
3332293871.60868,1.40670994352,2.54543479145498e-07,0.00627558080084063,1.21019719265389e-10,90.2146430386079,28.1803484614624,-43.8073620815539,0.159241558851008,116.207052840298,45.8618947275936,0.0507405490514088,0.05406888096383,0.0824536499794548,-0.543611426948639,0.549829053346647,3.44275672356988,5.19544630932137,45.8618947275933,0.050740549034624,0.0109022970588079,0.00329589509656891,0.00760640196223897,0.30231198790407,0.69768801209593,124.782384495858
